category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
green,wordnet_common_hypernym,capacitor,circuit,coil,loop,electrical device,0.3430,7,53
green,wordnet_common_hypernym,autoloader,bar,firearm,shotgun,gun,0.2712,9,16
green,wordnet_common_hypernym,hose,scarf,shawl,trouser,garment,0.3313,7,69
green,wordnet_common_hypernym,blade,knife,razor,shear,cutting implement,0.3605,8,14
green,wordnet_common_hypernym,cape,overcoat,suit,sweater,garment,0.3682,7,69
green,wordnet_common_hypernym,baker,dealer,grocer,peddler,merchant,0.3571,6,15
green,wordnet_common_hypernym,hall,lodge,mansion,residence,dwelling,0.3720,7,16
green,wordnet_common_hypernym,alto,baritone,singer,young,musician,0.2930,6,24
green,wordnet_common_hypernym,cottage,lodge,palace,residence,house,0.3936,7,14
green,wordnet_common_hypernym,dog,head,hound,poodle,domestic animal,0.3162,7,15
green,wordnet_common_hypernym,chancellor,minister,president,treasury,executive,0.2892,7,5
green,wordnet_common_hypernym,butcher,draper,grocer,vendor,merchant,0.3047,6,15
green,wordnet_common_hypernym,hovel,hut,refuge,sanctuary,shelter,0.3603,6,14
green,wordnet_common_hypernym,bus,electric,limousine,truck,motor vehicle,0.3110,9,26
green,wordnet_common_hypernym,grocer,peddler,pusher,vendor,merchant,0.2832,6,15
green,wordnet_common_hypernym,icebox,iron,oven,stove,home appliance,0.3111,9,12
green,wordnet_common_hypernym,chase,judge,magistrate,prosecutor,official,0.3548,6,33
green,wordnet_common_hypernym,cell,detector,printer,transmitter,electronic equipment,0.2834,7,21
green,wordnet_common_hypernym,carbine,musket,pistol,rifle,gun,0.6226,9,16
green,wordnet_common_hypernym,dentist,physician,psychiatrist,resident,health professional,0.4316,6,25
green,wordnet_common_hypernym,interchange,intersection,rotary,roundabout,junction,0.3895,6,8
green,wordnet_common_hypernym,bead,diamond,gem,strand,jewelry,0.3136,7,17
green,wordnet_common_hypernym,alto,soloist,soprano,young,musician,0.4076,6,24
green,wordnet_common_hypernym,bazaar,booth,canteen,stall,shop,0.2816,9,11
green,wordnet_common_hypernym,beard,fuzz,mustache,stubble,facial hair,0.4903,8,7
green,wordnet_common_hypernym,saxophone,serpent,trumpet,woodwind,wind instrument,0.3744,8,13
green,wordnet_common_hypernym,bush,fur,mane,skin,body covering,0.2805,6,40
green,wordnet_common_hypernym,mausoleum,monument,repository,vault,burial chamber,0.2854,7,4
green,wordnet_common_hypernym,baritone,monk,rocker,vocalist,musician,0.3229,6,24
green,wordnet_common_hypernym,dressing,gravy,olive,sauce,condiment,0.3218,8,14
green,wordnet_common_hypernym,driveway,highway,line,street,road,0.3044,6,25
green,wordnet_common_hypernym,hammer,jaw,skull,teeth,animal tissue,0.3718,6,59
green,wordnet_common_hypernym,beard,beaver,bush,mane,hair,0.2785,7,26
green,wordnet_common_hypernym,brass,pipe,sax,trumpet,wind instrument,0.3131,8,13
green,wordnet_common_hypernym,engraving,molding,painting,sculpture,art,0.4083,6,37
green,wordnet_common_hypernym,cottage,manor,mansion,palace,house,0.4974,7,14
green,wordnet_common_hypernym,buffet,dinner,refreshment,snack,meal,0.4344,6,16
green,wordnet_common_hypernym,cowboy,cowhand,groom,wrangler,hired hand,0.3217,8,10
green,wordnet_common_hypernym,beard,burl,fuzz,hair,plant process,0.3276,6,9
green,wordnet_common_hypernym,cottage,courthouse,mosque,motel,building,0.2819,6,69
green,wordnet_common_hypernym,freeway,thoroughfare,track,trail,road,0.2805,6,25
green,wordnet_common_hypernym,country,county,kingdom,town,administrative district,0.2894,6,47
green,wordnet_common_hypernym,automobile,bus,jeep,truck,wheeled vehicle,0.4010,7,55
green,wordnet_common_hypernym,silo,spire,steeple,turret,tower,0.3704,6,6
green,wordnet_common_hypernym,bomber,destroyer,submarine,tank,military vehicle,0.2900,8,12
green,wordnet_common_hypernym,forearm,leg,pin,stick,limb,0.2795,7,8
green,wordnet_common_hypernym,camera,cell,detector,lens,electronic equipment,0.2740,7,21
green,wordnet_common_hypernym,churchman,deacon,divine,preacher,clergyman,0.3486,6,26
green,wordnet_common_hypernym,bloodhound,dog,poodle,watchdog,domestic animal,0.3426,7,15
green,wordnet_common_hypernym,bandit,ghoul,hijacker,pirate,thief,0.3127,8,10
green,wordnet_common_hypernym,baby,calf,filly,foal,young,0.4033,7,16
green,wordnet_common_hypernym,butcher,grocer,huckster,trader,merchant,0.2777,6,15
green,wordnet_common_hypernym,operator,owner,patron,proprietor,businessman,0.4122,6,19
green,wordnet_common_hypernym,arm,fang,fin,forefinger,extremity,0.2782,6,17
green,wordnet_common_hypernym,pathologist,specialist,surgeon,veterinary,doctor,0.3041,8,16
green,wordnet_common_hypernym,campsite,cemetery,dig,dump,site,0.2829,7,16
green,wordnet_common_hypernym,automatic,handgun,scattergun,shotgun,gun,0.2929,9,16
green,wordnet_common_hypernym,closet,dungeon,foyer,kitchenette,room,0.3383,7,69
green,wordnet_common_hypernym,balustrade,hedge,railing,weir,barrier,0.2701,7,29
green,wordnet_common_hypernym,audio,recording,tape,transcription,memory device,0.3697,7,17
green,wordnet_common_hypernym,compact,coupe,rig,sedan,motor vehicle,0.3226,9,26
green,wordnet_common_hypernym,barricade,fence,gate,grille,barrier,0.3053,7,29
green,wordnet_common_hypernym,marrow,parenchyma,skull,tooth,animal tissue,0.3523,6,59
green,wordnet_common_hypernym,commissioner,committeewoman,director,trustee,member,0.3631,6,12
green,wordnet_common_hypernym,apron,bandstand,dock,wharf,platform,0.3302,7,22
green,wordnet_common_hypernym,anterior,parenchyma,tendon,transplant,animal tissue,0.3483,6,59
green,wordnet_common_hypernym,avenue,expressway,highway,roadway,road,0.4749,6,25
green,wordnet_common_hypernym,fugitive,gun,gunman,shooter,criminal,0.3392,7,37
green,wordnet_common_hypernym,boiler,kettle,porcelain,pottery,utensil,0.2869,7,14
green,wordnet_common_hypernym,candy,gum,jelly,marrow,dainty,0.2899,6,19
green,wordnet_common_hypernym,autoloader,colt,revolver,rifle,gun,0.2705,9,16
green,wordnet_common_hypernym,borough,commonwealth,municipality,province,administrative district,0.3600,6,47
green,wordnet_common_hypernym,chapel,dormitory,mansion,synagogue,building,0.3767,6,69
green,wordnet_common_hypernym,drugstore,garage,pawnshop,pharmacy,shop,0.3710,9,11
green,wordnet_common_hypernym,epiphysis,forehead,shin,submucosa,connective tissue,0.3209,7,32
green,wordnet_common_hypernym,buyer,purchaser,reader,subscriber,customer,0.3096,6,11
green,wordnet_common_hypernym,adrenal,egg,pituitary,prostate,gland,0.2985,6,12
green,wordnet_common_hypernym,coach,instructor,master,tutor,educator,0.3221,6,19
green,wordnet_common_hypernym,knife,quarrel,spear,sword,weapon,0.3582,8,40
green,wordnet_common_hypernym,armchair,davenport,hammock,stool,furniture,0.3528,7,49
green,wordnet_common_hypernym,compress,elbow,shoulder,sleeve,cloth covering,0.2875,6,30
green,wordnet_common_hypernym,chaplain,deacon,dean,usher,clergyman,0.2702,6,26
green,wordnet_common_hypernym,epiphysis,shin,skull,tooth,connective tissue,0.3559,7,32
green,wordnet_common_hypernym,bathroom,cab,foyer,trunk,room,0.3150,7,69
green,wordnet_common_hypernym,almond,coconut,flaxseed,peanut,seed,0.3801,9,18
green,wordnet_common_hypernym,dog,husky,poodle,stray,domestic animal,0.3993,7,15
green,wordnet_common_hypernym,cemetery,dig,encampment,excavation,site,0.3137,7,16
green,wordnet_common_hypernym,beet,cayenne,mushroom,pea,vegetable,0.3612,6,26
green,wordnet_common_hypernym,automobile,car,coupe,limousine,motor vehicle,0.4121,9,26
green,wordnet_common_hypernym,house,inn,monastery,villa,building,0.4586,6,69
green,wordnet_common_hypernym,catcher,fireman,pitcher,shortstop,ballplayer,0.4642,6,16
green,wordnet_common_hypernym,fur,haircut,mane,toothbrush,hair,0.2878,7,26
green,wordnet_common_hypernym,boatswain,pilot,seafarer,steward,sailor,0.3028,6,12
green,wordnet_common_hypernym,freeway,roadway,street,turnpike,road,0.4650,6,25
green,wordnet_common_hypernym,cabin,manor,mansion,monastery,dwelling,0.3933,7,16
green,wordnet_common_hypernym,calorimeter,measure,micrometer,pyrometer,measuring instrument,0.3740,8,31
green,wordnet_common_hypernym,baritone,bass,minstrel,soprano,musician,0.3741,6,24
green,wordnet_common_hypernym,boiler,saucepan,skillet,urn,kitchen utensil,0.3114,8,10
green,wordnet_common_hypernym,cutter,hatchet,planer,wrench,tool,0.2959,7,50
green,wordnet_common_hypernym,compartment,lavatory,schoolroom,trunk,room,0.2958,7,69
green,wordnet_common_hypernym,cannon,canopy,drapery,parasol,protective covering,0.2792,6,58
green,wordnet_common_hypernym,blackmailer,bootlegger,ghoul,henchman,criminal,0.3236,7,37
green,wordnet_common_hypernym,colon,heart,lung,pump,internal organ,0.2983,6,11
green,wordnet_common_hypernym,boatswain,captain,navigator,seafarer,sailor,0.3900,6,12
green,wordnet_common_hypernym,bandit,burglar,ghoul,rustler,thief,0.3350,8,10
green,wordnet_common_hypernym,coil,hose,pipeline,sewer,tube,0.2744,8,21
green,wordnet_common_hypernym,mate,navigator,seafarer,steward,sailor,0.2763,6,12
green,wordnet_common_hypernym,biceps,calf,lat,pecs,muscle,0.3106,7,10
green,wordnet_common_hypernym,collie,hound,husky,poodle,dog,0.4866,8,11
green,wordnet_common_hypernym,adhesion,cortex,membrane,skin,animal tissue,0.3723,6,59
green,wordnet_common_hypernym,grapefruit,olive,pineapple,seed,fruit,0.3226,8,49
green,wordnet_common_hypernym,beard,beaver,brow,hair,body covering,0.3125,6,40
green,wordnet_common_hypernym,pistol,rifle,rod,shotgun,gun,0.5062,9,16
green,wordnet_common_hypernym,curl,fur,mane,stubble,hair,0.3152,7,26
green,wordnet_common_hypernym,chemist,matron,nurse,surgeon,health professional,0.3698,6,25
green,wordnet_common_hypernym,hammer,rasp,shovel,wrench,hand tool,0.2889,8,21
green,wordnet_common_hypernym,feast,luncheon,refreshment,supper,meal,0.3503,6,16
green,wordnet_common_hypernym,gage,gauge,scale,thermometer,measuring instrument,0.2878,8,31
green,wordnet_common_hypernym,fennel,legume,potato,spinach,vegetable,0.4500,6,26
green,wordnet_common_hypernym,breakfast,feast,lunch,refreshment,meal,0.4143,6,16
green,wordnet_common_hypernym,convent,encampment,hall,palace,housing,0.3209,6,34
green,wordnet_common_hypernym,jejunum,kidney,lung,rumen,internal organ,0.4102,6,11
green,wordnet_common_hypernym,boatswain,master,navigator,steward,sailor,0.2778,6,12
green,wordnet_common_hypernym,baker,jeweler,seller,vendor,merchant,0.3129,6,15
green,wordnet_common_hypernym,dock,pier,rostrum,stage,horizontal surface,0.2752,6,29
green,wordnet_common_hypernym,grape,legume,soybean,squash,vine,0.3566,8,13
green,wordnet_common_hypernym,backyard,campsite,campus,park,tract,0.3134,6,63
green,wordnet_common_hypernym,helmet,plate,scabbard,windshield,protective covering,0.2743,6,58
green,wordnet_common_hypernym,epiphysis,nasal,skull,submucosa,connective tissue,0.3691,7,32
green,wordnet_common_hypernym,dictator,interviewer,orator,storyteller,speaker,0.2938,6,14
green,wordnet_common_hypernym,biscuit,cracker,roll,toast,bread,0.2821,6,9
green,wordnet_common_hypernym,arm,compress,knee,shoulder,cloth covering,0.3495,6,30
green,wordnet_common_hypernym,artery,bypass,freeway,interstate,road,0.3744,6,25
green,wordnet_common_hypernym,amplifier,radio,stereo,television,electronic equipment,0.3773,7,21
green,wordnet_common_hypernym,fang,forehead,shin,skullcap,bone,0.2868,8,23
green,wordnet_common_hypernym,accelerator,pedal,throttle,trigger,lever,0.3514,8,13
green,wordnet_common_hypernym,bead,necklace,ring,strand,jewelry,0.3023,7,17
green,wordnet_common_hypernym,cottage,farmhouse,hall,palace,house,0.3654,7,14
green,wordnet_common_hypernym,captain,commander,lieutenant,marshal,commissioned officer,0.4433,8,11
green,wordnet_common_hypernym,deputy,marshal,officer,policeman,lawman,0.4323,6,22
green,wordnet_common_hypernym,preacher,rector,shepherd,vicar,clergyman,0.3553,6,26
green,wordnet_common_hypernym,battery,capacitor,coil,rectifier,electrical device,0.4436,7,53
green,wordnet_common_hypernym,diamond,earring,jewel,pearl,jewelry,0.3885,7,17
green,wordnet_common_hypernym,alto,violinist,vocalist,young,musician,0.3623,6,24
green,wordnet_common_hypernym,gage,gauge,micrometer,pyrometer,measuring instrument,0.3903,8,31
green,wordnet_common_hypernym,mausoleum,monument,repository,vault,chamber,0.2854,8,10
green,wordnet_common_hypernym,mixer,porcelain,samovar,saucepan,utensil,0.2905,7,14
green,wordnet_common_hypernym,canister,shell,shrapnel,tracer,ammunition,0.2853,7,8
green,wordnet_common_hypernym,bivouac,encampment,fairway,tee,site,0.2967,7,16
green,wordnet_common_hypernym,brigadier,captain,colonel,marshal,commissioned officer,0.3628,8,11
green,wordnet_common_hypernym,groom,hostler,picker,wrangler,workman,0.2711,6,26
green,wordnet_common_hypernym,campground,cemetery,dump,excavation,tract,0.2833,6,63
green,wordnet_common_hypernym,jejunum,liver,rumen,stomach,internal organ,0.4340,6,11
green,wordnet_common_hypernym,frontiersman,homesteader,nester,sourdough,settler,0.2822,6,6
green,wordnet_common_hypernym,canvas,engraving,painting,watercolor,graphic art,0.4982,7,15
green,wordnet_common_hypernym,china,kettle,samovar,urn,utensil,0.3117,7,14
green,wordnet_common_hypernym,campsite,cemetery,encampment,tee,site,0.2924,7,16
green,wordnet_common_hypernym,mayonnaise,paste,spread,vinegar,condiment,0.2993,8,14
green,wordnet_common_hypernym,chief,foreman,proctor,superintendent,supervisor,0.3093,6,8
green,wordnet_common_hypernym,batter,lefthander,outfielder,shortstop,ballplayer,0.5006,6,16
green,wordnet_common_hypernym,muscle,scalp,teeth,tonsil,animal tissue,0.2835,6,59
green,wordnet_common_hypernym,berry,grape,lemon,pear,edible fruit,0.5736,6,22
green,wordnet_common_hypernym,cabin,cottage,hall,monastery,house,0.3092,7,14
green,wordnet_common_hypernym,dome,sheath,shield,sunshade,protective covering,0.3021,6,58
green,wordnet_common_hypernym,blackmailer,bootlegger,conspirator,murderer,criminal,0.3547,7,37
green,wordnet_common_hypernym,china,coffeepot,pottery,skillet,utensil,0.3285,7,14
green,wordnet_common_hypernym,convent,cottage,palace,villa,house,0.4373,7,14
green,wordnet_common_hypernym,bone,diaphragm,mucosa,tract,animal tissue,0.2807,6,59
green,wordnet_common_hypernym,convent,court,farmhouse,mansion,dwelling,0.3199,7,16
green,wordnet_common_hypernym,cabin,convent,cottage,residence,dwelling,0.3531,7,16
green,wordnet_common_hypernym,davenport,lounge,rocker,sofa,furniture,0.3033,7,49
green,wordnet_common_hypernym,chalk,pen,pencil,quill,writing implement,0.4116,7,6
green,wordnet_common_hypernym,abdominal,deltoid,pecs,pectoralis,skeletal muscle,0.4064,8,9
green,wordnet_common_hypernym,hood,roof,shield,umbrella,protective covering,0.2954,6,58
green,wordnet_common_hypernym,calf,colt,filly,lamb,young,0.3886,7,16
green,wordnet_common_hypernym,arm,fang,forearm,thumb,extremity,0.3781,6,17
green,wordnet_common_hypernym,bed,closet,table,workbench,furniture,0.3169,7,49
green,wordnet_common_hypernym,boss,counselor,foreman,superintendent,supervisor,0.2802,6,8
green,wordnet_common_hypernym,gum,kiss,peppermint,sweet,dainty,0.2912,6,19
green,wordnet_common_hypernym,instructor,mistress,teacher,tutor,educator,0.3781,6,19
green,wordnet_common_hypernym,bead,diamond,earring,pin,jewelry,0.3062,7,17
green,wordnet_common_hypernym,hog,maverick,pup,puppy,young mammal,0.2717,8,12
green,wordnet_common_hypernym,bookcase,bunk,chest,dresser,furniture,0.3539,7,49
green,wordnet_common_hypernym,banana,flaxseed,grain,olive,fruit,0.2992,8,49
green,wordnet_common_hypernym,gourd,grape,hop,pea,vine,0.2801,8,13
green,wordnet_common_hypernym,fence,fender,grate,railing,barrier,0.3182,7,29
green,wordnet_common_hypernym,audio,disc,disk,tape,memory device,0.3695,7,17
green,wordnet_common_hypernym,cityscape,landscape,miniature,view,graphic art,0.2816,7,15
green,wordnet_common_hypernym,banquet,breakfast,buffet,picnic,meal,0.4891,6,16
green,wordnet_common_hypernym,bus,car,saloon,taxi,motor vehicle,0.4003,9,26
green,wordnet_common_hypernym,congressman,filibuster,senator,whip,legislator,0.3082,6,6
green,wordnet_common_hypernym,calorimeter,gauge,manometer,yardstick,measuring instrument,0.3395,8,31
green,wordnet_common_hypernym,coloratura,minstrel,soprano,tenor,singer,0.4024,7,13
green,wordnet_common_hypernym,membrane,scalp,skin,tonsil,animal tissue,0.3254,6,59
green,wordnet_common_hypernym,engraving,miniature,modernism,painting,art,0.2784,6,37
green,wordnet_common_hypernym,anterior,cheekbone,jaw,shin,connective tissue,0.4020,7,32
green,wordnet_common_hypernym,carport,cottage,palace,shrine,building,0.2887,6,69
green,wordnet_common_hypernym,alley,avenue,boulevard,expressway,road,0.4086,6,25
green,wordnet_common_hypernym,gangster,gun,parolee,pirate,criminal,0.2701,7,37
green,wordnet_common_hypernym,catcher,fireman,hitter,outfielder,ballplayer,0.3857,6,16
green,wordnet_common_hypernym,blade,foil,knife,spear,weapon,0.3279,8,40
green,wordnet_common_hypernym,bandit,pusher,robber,shooter,criminal,0.3019,7,37
green,wordnet_common_hypernym,baby,bird,chick,doll,girl,0.3624,6,9
green,wordnet_common_hypernym,airplane,biplane,fighter,jet,aircraft,0.4382,9,11
green,wordnet_common_hypernym,fugitive,racketeer,rustler,traitor,criminal,0.2704,7,37
green,wordnet_common_hypernym,garden,lawn,patch,prairie,tract,0.3111,6,63
green,wordnet_common_hypernym,campground,dig,dump,excavation,site,0.2762,7,16
green,wordnet_common_hypernym,barrack,cabin,home,villa,housing,0.2975,6,34
green,wordnet_common_hypernym,hatchet,shotgun,slug,spear,weapon,0.2902,8,40
green,wordnet_common_hypernym,barbecue,buffet,supper,tea,meal,0.4091,6,16
green,wordnet_common_hypernym,burr,fork,hammer,plow,tool,0.2725,7,50
green,wordnet_common_hypernym,caliper,gage,gauge,wristwatch,measuring instrument,0.3007,8,31
